customer_id,age,card_tier,tenure_months,income_annual,credit_limit,current_utilization,utilization_3m_change,avg_monthly_spend,annual_spend,spend_3m_vs_12m,days_since_last_txn,transaction_count_monthly,late_payment_count_12m,interest_paid_12m,support_tickets_12m,complaint_tickets_12m,app_session_frequency_monthly,competitor_offer_received,interchange_revenue_annual,annual_fee,reward_cost_annual,servicing_cost_annual,annual_net_margin,churn_prob_true,churn_label
CC-10769,32,Platinum,14,146500,45176,0.1013,-0.0452,2299,27588,1.4153,8,32,0,0.0,1,0,9,0,620.73,295,606.94,61.19,247.5999999999999,0.033,0
CC-10770,44,Standard,95,45513,7284,0.0464,-0.0968,170,2040,0.522,8,3,0,0.0,0,1,11,0,35.7,0,20.4,75.41,-60.11,0.2307,1
CC-10771,25,Platinum,46,134056,49729,0.1111,-0.051,2776,33312,1.6343,8,43,0,0.0,0,0,9,0,749.52,295,732.86,85.08,226.57999999999993,0.0229,0
CC-10772,40,Standard,114,26413,4597,0.0489,-0.0425,113,1356,0.7786,8,1,0,0.0,1,1,16,0,23.73,0,13.56,91.83,-81.66,0.1505,0
CC-10773,59,Standard,17,33726,5728,0.0914,0.009,263,3156,1.4242,8,6,1,105.38,3,0,13,0,55.23,0,31.56,137.42,-8.370000000000005,0.0442,0
CC-10774,59,Platinum,95,179274,73750,0.0646,-0.1292,2396,28752,0.8583,27,30,0,0.0,4,1,15,1,646.92,295,632.54,153.38,156.0,0.3995,1
CC-10775,33,Standard,111,49824,8576,0.0691,0.1664,298,3576,1.19,8,1,0,0.0,3,0,9,0,62.58,0,35.76,121.79,-94.97000000000001,0.0433,0
CC-10776,61,Standard,109,66479,11442,0.0974,-0.2971,560,6720,1.3685,119,9,0,0.0,0,0,9,0,117.6,0,67.2,79.77,-29.370000000000005,0.6235,1
CC-10777,65,Gold,51,62948,12990,0.0964,-0.054,629,7548,1.367,8,13,0,0.0,1,0,13,0,150.96,95,113.22,69.64,63.099999999999994,0.032,0
CC-10778,32,Gold,23,84348,24005,0.0856,0.1054,1033,12396,0.7747,27,18,0,0.0,1,0,16,0,247.92,95,185.94,52.71,104.26999999999995,0.1378,0
CC-10779,33,Gold,17,109717,28608,0.0767,0.0515,1102,13224,0.6928,8,14,0,0.0,1,1,13,0,264.48,95,198.36,101.5,59.620000000000005,0.2492,0
CC-10780,30,Gold,16,72976,17371,0.0913,-0.1662,797,9564,0.9256,8,16,0,0.0,2,0,11,0,191.28,95,143.46,106.28,36.539999999999964,0.067,0
CC-10781,53,Gold,44,74685,15359,0.1219,-0.1412,941,11292,0.5599,8,24,0,0.0,2,1,15,0,225.84,95,169.38,122.89,28.57000000000005,0.2784,1
CC-10782,60,Standard,110,41699,6699,0.0912,-0.171,307,3684,1.0218,8,7,2,122.97,0,0,14,0,64.47,0,36.84,35.02,115.57999999999998,0.1065,0
CC-10783,36,Standard,82,39989,5586,0.1058,0.0699,297,3564,0.7038,8,2,0,0.0,0,3,13,0,62.37,0,35.64,77.95,-51.220000000000006,0.5438,1
CC-10784,65,Standard,17,50982,7548,0.1155,-0.131,438,5256,1.2748,8,8,0,0.0,0,0,9,0,91.98,0,52.56,51.1,-11.679999999999993,0.0409,0
CC-10785,55,Platinum,108,77692,29168,0.1152,0.0183,1688,20256,0.779,8,17,2,676.34,1,1,13,1,455.76,295,445.63,76.66,904.81,0.4709,0
CC-10786,23,Gold,65,119907,34914,0.0599,0.0196,1051,12612,0.4273,8,18,0,0.0,1,0,12,0,252.24,95,189.18,77.09,80.97000000000003,0.1754,0
CC-10787,25,Standard,70,34203,5798,0.0841,0.3353,245,2940,1.3703,27,6,2,98.15,3,0,12,0,51.45,0,29.4,82.14,38.06000000000003,0.125,0
CC-10788,46,Gold,29,40010,9804,0.0475,0.027,234,2808,1.005,8,1,0,0.0,4,1,16,0,56.16,95,42.12,146.12,-37.08000000000001,0.1169,0
CC-10789,31,Black,89,279283,100000,0.0994,-0.1417,4996,59952,0.9587,8,60,1,2000.76,1,0,9,1,1498.8,495,1798.56,55.31,2140.69,0.1739,0
CC-10790,27,Standard,95,40754,5476,0.0898,-0.239,247,2964,1.2783,8,6,0,0.0,0,0,10,1,51.87,0,29.64,92.17,-69.94,0.0762,0
CC-10791,30,Gold,107,81217,19268,0.112,-0.0614,1084,13008,1.2115,8,21,0,0.0,0,1,14,0,260.16,95,195.12,69.26,90.78000000000003,0.0849,0
CC-10792,62,Gold,55,91642,19346,0.0955,-0.0379,928,11136,0.7214,8,10,0,0.0,6,0,18,0,222.72,95,167.04,141.48,9.200000000000045,0.0773,0
CC-10793,54,Gold,54,98702,29325,0.0824,-0.3516,1215,14580,0.8151,8,22,0,0.0,1,2,10,0,291.6,95,218.7,88.32,79.58000000000004,0.3167,0
CC-10794,23,Standard,65,63974,9879,0.0445,-0.1271,221,2652,0.6161,8,5,0,0.0,2,0,13,0,46.41,0,26.52,120.64,-100.75,0.098,1
CC-10795,28,Platinum,75,115845,34509,0.0966,0.0246,1675,20100,0.5107,8,19,1,670.99,0,1,13,1,452.25,295,442.2,81.85,894.19,0.5721,0
CC-10796,51,Black,55,334200,100000,0.1941,-0.0999,9756,117072,1.1236,8,137,0,0.0,1,0,11,0,2926.8,495,3512.16,59.94,-150.29999999999973,0.0482,0
CC-10797,31,Gold,59,100064,25486,0.0565,0.1253,724,8688,1.0677,119,7,0,0.0,1,1,13,1,173.76,95,130.32,68.59,69.85,0.9274,1
CC-10798,65,Gold,54,28883,7315,0.0416,-0.2538,153,1836,1.1782,119,5,0,0.0,1,0,13,0,36.72,95,27.54,56.52,47.66,0.6846,1
CC-10799,27,Platinum,109,110838,31585,0.0977,0.0815,1551,18612,1.3345,8,17,0,0.0,5,0,5,0,418.77,295,409.46,153.88,150.43000000000006,0.0375,0
CC-10800,65,Gold,45,57651,17011,0.0812,0.1171,694,8328,1.1823,8,8,2,278.03,2,1,16,1,166.56,95,124.92,77.06,337.6099999999999,0.3167,0
CC-10801,22,Standard,9,50038,6831,0.0926,0.1235,318,3816,1.209,8,4,2,127.32,1,0,17,0,66.78,0,38.16,94.74,61.20000000000002,0.083,0
CC-10802,26,Gold,119,92178,18584,0.0947,-0.2549,884,10608,0.3266,8,9,0,0.0,0,0,13,0,212.16,95,159.12,42.9,105.13999999999996,0.1897,0
CC-10803,61,Gold,44,92605,19228,0.1121,0.0272,1083,12996,0.8579,8,12,0,0.0,1,0,9,0,259.92,95,194.94,95.75,64.23000000000002,0.0752,0
CC-10804,52,Standard,6,41562,6434,0.0646,-0.1203,209,2508,1.2394,8,6,0,0.0,2,0,13,0,43.89,0,25.08,95.87,-77.06,0.0404,0
CC-10805,40,Gold,71,80648,17240,0.1165,-0.2309,1009,12108,0.5995,8,18,0,0.0,3,1,6,0,242.16,95,181.62,130.32,25.21999999999997,0.2977,0
CC-10806,54,Black,7,277999,100000,0.0753,-0.0821,3782,45384,0.9775,27,53,0,0.0,1,0,9,0,1134.6,495,1361.52,81.14,186.93999999999983,0.1187,0
CC-10807,70,Platinum,77,125961,41963,0.0802,-0.1557,1692,20304,1.1058,27,16,1,677.41,1,0,6,0,456.84,295,446.69,64.92,917.64,0.1408,0
CC-10808,36,Gold,107,101515,26624,0.0877,0.1181,1173,14076,1.0829,119,26,0,0.0,1,0,8,0,281.52,95,211.14,90.86,74.51999999999998,0.7277,1
CC-10809,45,Standard,94,32966,4177,0.1386,0.057,291,3492,1.0606,8,6,0,0.0,2,0,7,1,61.11,0,34.92,83.02,-56.83,0.1105,0
CC-10810,32,Black,82,225273,93803,0.1286,-0.1929,6061,72732,1.1297,27,63,0,0.0,3,1,9,0,1818.3,495,2181.96,85.52,45.820000000000164,0.1883,0
CC-10811,27,Platinum,43,144246,48825,0.1077,-0.1286,2643,31716,1.0042,8,38,0,0.0,1,1,7,1,713.61,295,697.75,99.61,211.25,0.2493,1
CC-10812,59,Standard,96,40860,5294,0.088,-0.0771,234,2808,0.5111,8,5,0,0.0,2,0,15,0,49.14,0,28.08,108.77,-87.71,0.1074,0
CC-10813,37,Platinum,6,101192,35503,0.0529,-0.0309,944,11328,1.1021,27,11,3,378.03,3,1,12,0,254.88,295,249.22,83.45,595.24,0.4469,1
CC-10814,65,Platinum,4,158617,46305,0.0733,0.131,1705,20460,1.0354,119,25,0,0.0,1,0,6,0,460.35,295,450.12,105.62,199.61,0.7659,1
CC-10815,31,Gold,112,72838,14906,0.1327,0.0836,994,11928,0.5151,27,14,3,398.14,1,1,11,1,238.56,95,178.92,62.22,490.56000000000006,0.8529,1
CC-10816,26,Gold,69,67049,16895,0.1072,-0.0123,910,10920,1.3639,8,13,0,0.0,1,1,12,1,218.4,95,163.8,94.62,54.97999999999996,0.1419,0
CC-10817,43,Standard,116,43038,5804,0.1426,-0.0591,416,4992,1.1102,8,12,1,166.59,1,4,11,0,87.36,0,49.92,51.31,152.71999999999997,0.6872,0
CC-10818,47,Standard,23,34950,4393,0.0607,-0.286,134,1608,0.5359,8,1,0,0.0,3,0,15,0,28.14,0,16.08,108.73,-96.67,0.1094,0
CC-10819,66,Standard,72,44615,6488,0.0945,0.1738,308,3696,0.7048,27,5,1,123.41,1,1,15,0,64.68,0,36.96,65.41,85.72,0.3793,0
CC-10820,26,Platinum,45,127410,51998,0.084,-0.0871,2195,26340,0.7808,8,34,0,0.0,0,1,10,0,592.65,295,579.48,68.31,239.86,0.1741,0
CC-10821,58,Standard,119,39233,6412,0.0981,0.2132,316,3792,0.7806,8,7,0,0.0,2,0,9,0,66.36,0,37.92,81.21,-52.769999999999996,0.0796,0
CC-10822,22,Standard,84,39303,6639,0.0896,0.0094,299,3588,1.0379,8,7,0,0.0,3,0,10,0,62.79,0,35.88,109.81,-82.9,0.0546,0
CC-10823,42,Standard,110,56200,9684,0.0976,0.2838,475,5700,0.6571,8,8,3,190.24,1,1,5,0,99.75,0,57.0,50.68,182.31,0.4718,0
CC-10824,40,Gold,71,92845,27599,0.0575,0.0709,797,9564,1.2884,119,12,0,0.0,2,0,10,1,191.28,95,143.46,119.47,23.349999999999966,0.8013,1
CC-10825,45,Platinum,11,80178,31017,0.0524,-0.2348,817,9804,1.2637,8,10,0,0.0,0,0,13,1,220.59,295,215.69,83.51,216.39000000000004,0.0786,0
CC-10826,35,Standard,86,54933,8597,0.0597,-0.1122,258,3096,1.1358,8,11,0,0.0,1,0,16,0,54.18,0,30.96,51.5,-28.28000000000001,0.0419,0
CC-10827,69,Standard,30,50811,7211,0.0477,-0.0454,173,2076,0.9633,27,3,0,0.0,0,2,16,0,36.33,0,20.76,94.19,-78.62,0.3914,1
CC-10828,49,Gold,28,94722,20664,0.0775,-0.1511,805,9660,1.2312,8,9,0,0.0,1,0,7,1,193.2,95,144.9,105.68,37.619999999999976,0.0909,0
CC-10829,28,Gold,84,103868,27905,0.0438,-0.0766,614,7368,0.8672,27,7,0,0.0,0,0,14,0,147.36,95,110.52,74.57,57.27000000000004,0.12,0
CC-10830,57,Standard,85,45169,8116,0.0606,-0.225,247,2964,0.7327,27,3,0,0.0,0,1,16,1,51.87,0,29.64,58.64,-36.410000000000004,0.4457,0
CC-10831,69,Gold,5,98176,24223,0.0909,-0.0191,1107,13284,1.307,8,14,1,443.2,5,2,10,0,265.68,95,199.26,163.03,441.59000000000003,0.2469,0
CC-10832,53,Standard,75,39774,6499,0.113,0.0156,369,4428,1.0453,8,7,0,0.0,2,1,11,0,77.49,0,44.28,116.49,-83.27999999999999,0.1166,0
CC-10833,42,Standard,102,54535,8164,0.1187,-0.1706,487,5844,0.7448,8,17,0,0.0,2,1,12,0,102.27,0,58.44,90.28,-46.45,0.1699,0
CC-10834,70,Gold,97,89634,21798,0.0615,0.271,674,8088,0.8247,8,16,0,0.0,0,0,22,0,161.76,95,121.32,77.29,58.14999999999998,0.0595,0
CC-10835,67,Standard,51,29509,4267,0.0578,-0.0105,124,1488,0.7291,8,4,0,0.0,4,0,7,0,26.04,0,14.88,143.63,-132.47,0.0937,0
CC-10836,25,Platinum,19,176273,61809,0.059,-0.1425,1832,21984,1.5567,8,22,2,734.03,4,0,17,0,494.64,295,483.65,144.05,895.97,0.049,0
CC-10837,59,Standard,65,43549,6184,0.1374,-0.2644,427,5124,0.9512,8,8,0,0.0,2,0,12,0,89.67,0,51.24,123.41,-84.98,0.0609,0
CC-10838,38,Gold,57,79302,21798,0.076,-0.011,832,9984,0.9973,8,10,1,333.46,2,0,8,0,199.68,95,149.76,113.0,365.38,0.0892,0
CC-10839,58,Gold,25,75593,21727,0.0472,-0.0591,515,6180,1.1664,8,8,0,0.0,2,0,12,1,123.6,95,92.7,98.29,27.609999999999985,0.0914,0
CC-10840,57,Standard,36,40844,7064,0.1028,0.0975,365,4380,0.5854,8,8,4,146.17,2,0,12,0,76.65,0,43.8,113.24,65.78,0.3713,1
CC-10841,50,Gold,107,89879,20022,0.0799,-0.0415,804,9648,1.279,8,14,0,0.0,0,1,13,1,192.96,95,144.72,53.13,90.11000000000004,0.1524,0
CC-10842,71,Standard,107,33889,5888,0.1068,-0.1991,316,3792,0.7676,8,5,0,0.0,2,1,21,0,66.36,0,37.92,79.82,-51.379999999999995,0.141,0
CC-10843,51,Black,71,170197,71734,0.0748,0.2306,2697,32364,1.499,8,27,0,0.0,4,0,7,1,809.1,495,970.92,112.77,220.40999999999985,0.0591,0
CC-10844,30,Standard,17,33024,4575,0.0853,0.0453,196,2352,0.8562,27,11,0,0.0,2,2,13,0,41.16,0,23.52,97.65,-80.01,0.4504,0
CC-10845,35,Standard,49,49294,8064,0.0814,-0.0581,330,3960,1.2613,8,12,0,0.0,2,0,10,0,69.3,0,39.6,100.32,-70.61999999999999,0.04,0
CC-10846,62,Standard,5,43178,5970,0.1333,0.0047,400,4800,0.201,119,4,0,0.0,1,0,13,0,84.0,0,48.0,69.22,-33.22,0.9152,1
CC-10847,68,Black,85,357923,100000,0.2031,0.0511,10206,122472,0.5975,8,130,0,0.0,2,0,13,0,3061.8,495,3674.16,93.91,-211.26999999999953,0.1351,0
CC-10848,64,Gold,30,83620,19848,0.09,-0.2343,898,10776,0.8619,8,14,0,0.0,2,0,9,1,215.52,95,161.64,99.62,49.25999999999999,0.1475,0
CC-10849,38,Gold,5,102903,28004,0.0527,0.0037,742,8904,0.3408,27,18,0,0.0,3,0,8,1,178.08,95,133.56,96.65,42.87000000000003,0.5338,0
CC-10850,43,Standard,104,37205,5194,0.0858,-0.0875,224,2688,1.1303,8,6,2,89.7,4,3,12,0,47.04,0,26.88,98.41,11.450000000000017,0.5732,0
CC-10851,53,Gold,6,75753,19919,0.1116,0.0561,1117,13404,1.0439,8,17,0,0.0,1,0,17,1,268.08,95,201.06,56.33,105.69,0.1011,0
CC-10852,36,Standard,90,45107,7199,0.092,-0.131,333,3996,0.6528,8,8,0,0.0,3,0,14,0,69.93,0,39.96,116.76,-86.78999999999999,0.0895,0
CC-10853,58,Platinum,33,134855,51612,0.0999,-0.1107,2591,31092,0.9452,8,35,0,0.0,4,1,4,0,699.57,295,684.02,150.31,160.24000000000012,0.1558,0
CC-10854,55,Standard,47,42295,7352,0.0723,0.2294,267,3204,1.1919,8,8,0,0.0,2,1,9,1,56.07,0,32.04,91.74,-67.71000000000001,0.1906,0
CC-10855,54,Standard,61,35188,5135,0.0938,0.1646,242,2904,0.3191,8,5,0,0.0,0,0,6,0,50.82,0,29.04,65.51,-43.73000000000001,0.1678,1
CC-10856,48,Standard,47,27162,3530,0.0947,-0.5143,168,2016,0.568,8,1,0,0.0,0,0,8,0,35.28,0,20.16,37.41,-22.289999999999992,0.1163,0
CC-10857,22,Gold,77,98409,22820,0.1032,0.1535,1183,14196,0.8495,27,17,0,0.0,0,1,10,1,283.92,95,212.94,92.14,73.84000000000003,0.4309,0
CC-10858,50,Gold,39,96034,23357,0.1105,-0.031,1297,15564,0.9571,27,15,0,0.0,1,0,12,0,311.28,95,233.46,101.5,71.31999999999994,0.1132,0
CC-10859,33,Standard,67,38093,6202,0.0818,-0.1262,255,3060,0.9324,8,7,0,0.0,0,2,15,0,53.55,0,30.6,64.29,-41.34000000000002,0.2558,0
CC-10860,61,Platinum,11,153260,43194,0.1038,-0.1711,2254,27048,1.2168,27,24,0,0.0,2,0,9,0,608.58,295,595.06,117.93,190.59000000000003,0.0839,0
CC-10861,36,Gold,19,81463,18865,0.0722,-0.1624,684,8208,1.0932,8,8,0,0.0,2,4,14,1,164.16,95,123.12,91.22,44.819999999999965,0.7659,1
CC-10862,25,Gold,67,108506,30162,0.0484,-0.122,734,8808,1.159,8,15,0,0.0,2,0,8,0,176.16,95,132.12,92.44,46.599999999999966,0.0479,0
CC-10863,48,Standard,5,30237,4845,0.1191,-0.1891,290,3480,0.533,27,6,0,0.0,2,1,9,0,60.9,0,34.8,105.98,-79.88,0.3913,0
CC-10864,59,Standard,113,43574,7141,0.066,-0.2232,237,2844,0.9934,8,8,0,0.0,2,0,14,0,49.77,0,28.44,84.4,-63.07,0.053,0
CC-10865,65,Gold,28,80610,22666,0.092,-0.1761,1048,12576,0.8579,8,19,0,0.0,2,1,11,0,251.52,95,188.64,117.89,39.99000000000001,0.1563,0
CC-10866,40,Standard,55,46812,7817,0.0965,0.0285,379,4548,1.3886,8,10,0,0.0,4,0,12,0,79.59,0,45.48,107.82,-73.70999999999998,0.0314,0
CC-10867,44,Standard,33,62292,10024,0.1064,-0.0125,536,6432,1.0023,8,9,0,0.0,1,0,14,0,112.56,0,64.32,107.64,-59.39999999999998,0.0557,0
CC-10868,47,Platinum,28,135669,46338,0.1255,0.0634,2923,35076,0.7493,8,45,0,0.0,2,0,13,1,789.21,295,771.67,120.62,191.92000000000007,0.1608,0
CC-10869,50,Black,25,332019,100000,0.1546,-0.03,7770,93240,1.2058,27,107,0,0.0,1,2,9,0,2331.0,495,2797.2,70.74,-41.9399999999996,0.3351,0
CC-10870,65,Standard,32,43337,6680,0.1201,-0.216,403,4836,1.119,8,5,0,0.0,0,0,13,0,84.63,0,48.36,74.64,-38.370000000000005,0.0476,0
CC-10871,47,Standard,12,57047,7539,0.0668,0.0542,253,3036,0.7035,8,3,1,101.37,0,0,10,0,53.13,0,30.36,64.8,59.34,0.1352,0
CC-10872,46,Gold,74,100998,23156,0.0977,-0.1707,1137,13644,0.8455,8,18,0,0.0,3,1,14,1,272.88,95,204.66,115.07,48.14999999999998,0.2661,0
CC-10873,27,Standard,110,41250,6666,0.1042,0.077,349,4188,0.8506,27,8,0,0.0,1,0,9,0,73.29,0,41.88,60.37,-28.959999999999994,0.1315,0
CC-10874,62,Standard,91,40440,7096,0.0583,-0.1949,208,2496,1.3182,8,3,0,0.0,2,1,10,1,43.68,0,24.96,109.92,-91.19999999999999,0.1538,0
CC-10875,67,Standard,66,50478,6598,0.1258,-0.1231,417,5004,1.011,8,10,0,0.0,1,0,9,0,87.57,0,50.04,80.62,-43.09,0.0588,0
CC-10876,58,Gold,24,71072,14799,0.1221,-0.0742,908,10896,1.168,27,15,0,0.0,2,0,13,0,217.92,95,163.44,71.25,78.22999999999996,0.0829,0
CC-10877,25,Gold,17,89050,25660,0.0919,0.0812,1185,14220,0.802,8,26,0,0.0,1,2,12,0,284.4,95,213.3,97.96,68.13999999999999,0.3192,1
CC-10878,43,Standard,107,40997,7171,0.0616,0.0064,222,2664,1.0504,8,8,0,0.0,1,0,20,0,46.62,0,26.64,104.11,-84.13,0.0435,0
CC-10879,48,Standard,58,49141,6711,0.1148,-0.017,387,4644,1.341,8,7,1,155.07,0,0,11,0,81.27,0,46.44,35.37,154.52999999999997,0.0505,0
CC-10880,54,Standard,76,43188,6160,0.0746,0.2629,231,2772,0.8417,8,3,1,92.5,0,0,10,0,48.51,0,27.72,83.41,29.879999999999995,0.1062,0
CC-10881,35,Gold,22,70282,18696,0.0926,-0.2955,870,10440,0.9845,8,13,0,0.0,0,0,10,1,208.8,95,156.6,69.04,78.16000000000003,0.1231,0
CC-10882,52,Standard,107,57434,8029,0.0912,-0.1758,368,4416,0.541,8,6,1,147.39,2,0,17,1,77.28,0,44.16,68.02,112.49,0.2564,0
CC-10883,46,Standard,49,47695,8233,0.0841,-0.1822,348,4176,0.7203,8,9,0,0.0,2,0,17,1,73.08,0,41.76,91.73,-60.41000000000001,0.154,0
CC-10884,68,Platinum,89,138124,40755,0.0926,-0.2856,1897,22764,0.8497,119,26,0,0.0,2,0,16,0,512.19,295,500.81,89.94,216.44000000000005,0.7705,1
CC-10885,51,Standard,55,49724,6080,0.0717,-0.1279,219,2628,0.6317,8,7,0,0.0,1,2,15,1,45.99,0,26.28,61.52,-41.81000000000001,0.5433,1
CC-10886,39,Gold,55,49487,10929,0.061,0.0832,335,4020,1.3466,8,6,0,0.0,0,0,11,1,80.4,95,60.3,56.6,58.5,0.0698,0
CC-10887,29,Standard,3,68514,9397,0.0557,-0.1087,263,3156,0.6986,27,7,0,0.0,2,0,12,0,55.23,0,31.56,95.18,-71.51000000000002,0.1659,0
CC-10888,49,Standard,4,45277,5740,0.1168,-0.07,337,4044,1.186,8,8,1,134.95,2,1,11,1,70.77,0,40.44,97.95,67.32999999999998,0.261,0
CC-10889,71,Standard,60,25000,3098,0.1439,-0.2784,224,2688,1.0061,8,6,0,0.0,1,0,11,1,47.04,0,26.88,58.75,-38.589999999999996,0.1141,0
CC-10890,59,Gold,21,110438,30432,0.0376,-0.1395,575,6900,0.9593,8,11,0,0.0,2,0,18,0,138.0,95,103.5,100.19,29.310000000000002,0.0556,1
CC-10891,24,Platinum,64,113701,34451,0.0557,-0.0893,965,11580,1.3958,8,14,0,0.0,1,0,10,0,260.55,295,254.76,65.4,235.39,0.0321,0
CC-10892,23,Platinum,80,176529,72014,0.07,0.0764,2535,30420,0.2718,8,31,0,0.0,0,0,19,0,684.45,295,669.24,44.79,265.4200000000001,0.1898,0
CC-10893,49,Standard,74,46367,6587,0.1154,-0.2712,382,4584,0.8911,8,8,1,153.0,2,0,8,1,80.22,0,45.84,84.85,102.53,0.1951,0
CC-10894,31,Gold,104,51628,13787,0.0489,-0.0883,339,4068,0.6259,27,14,0,0.0,2,0,12,0,81.36,95,61.02,103.21,12.130000000000024,0.2256,0
CC-10895,53,Standard,14,47939,6401,0.0765,0.143,246,2952,0.3616,8,7,0,0.0,1,0,9,0,51.66,0,29.52,107.58,-85.44,0.1557,0
CC-10896,58,Standard,28,47111,6332,0.072,-0.0868,229,2748,0.5916,8,9,0,0.0,2,0,15,0,48.09,0,27.48,114.47,-93.85999999999999,0.1007,0
CC-10897,31,Platinum,29,180312,64995,0.0744,-0.3373,2431,29172,0.9552,8,35,1,973.33,2,0,10,0,656.37,295,641.78,116.92,1166.0,0.0934,0
CC-10898,47,Standard,31,50874,7816,0.0624,0.1719,245,2940,0.7324,27,6,0,0.0,3,0,14,0,51.45,0,29.4,92.99,-70.93999999999998,0.1502,0
CC-10899,53,Standard,17,31056,5159,0.0679,0.0902,176,2112,1.219,8,4,0,0.0,3,0,13,0,36.96,0,21.12,107.69,-91.85,0.0413,0
CC-10900,41,Standard,48,56275,9311,0.0983,0.1104,460,5520,0.8858,27,5,0,0.0,0,1,10,0,96.6,0,55.2,61.79,-20.390000000000015,0.2569,0
CC-10901,59,Standard,119,40341,6464,0.0917,-0.2816,298,3576,0.8526,8,6,0,0.0,5,1,10,0,62.58,0,35.76,137.63,-110.80999999999999,0.1502,0
CC-10902,51,Standard,3,64352,9456,0.0524,0.2069,249,2988,0.8539,8,1,0,0.0,5,2,9,0,52.29,0,29.88,121.98,-99.57000000000002,0.3168,0
CC-10903,58,Gold,62,77460,22390,0.0783,-0.136,881,10572,0.9205,8,14,1,352.88,0,0,14,1,211.44,95,158.58,85.6,415.13999999999993,0.1716,0
CC-10904,66,Standard,109,42622,6706,0.0822,-0.0964,277,3324,0.8245,8,5,0,0.0,2,0,16,0,58.17,0,33.24,84.9,-59.97000000000001,0.066,0
CC-10905,22,Platinum,94,111232,46564,0.1023,-0.1254,2393,28716,0.6946,8,31,0,0.0,2,0,9,1,646.11,295,631.75,93.46,215.89999999999998,0.2333,0
CC-10906,47,Platinum,59,122549,48371,0.0597,0.122,1450,17400,1.2468,8,19,0,0.0,0,0,8,0,391.5,295,382.8,56.76,246.94,0.0421,0
CC-10907,56,Standard,5,36416,4466,0.1323,-0.047,297,3564,0.7628,27,10,1,118.93,4,0,8,0,62.37,0,35.64,115.84,29.819999999999993,0.2245,0
CC-10908,31,Standard,117,58235,8108,0.1171,0.0523,477,5724,0.8349,27,5,0,0.0,2,1,8,1,100.17,0,57.24,101.84,-58.91000000000001,0.4382,0
CC-10909,67,Standard,20,30020,4632,0.0619,-0.0086,144,1728,1.0788,8,8,0,0.0,1,0,15,1,30.24,0,17.28,109.58,-96.62,0.0986,0
CC-10910,38,Gold,54,102097,27785,0.1026,-0.0343,1432,17184,1.0456,27,18,0,0.0,1,0,11,0,343.68,95,257.76,103.09,77.82999999999998,0.1004,1
CC-10911,21,Standard,62,54322,8312,0.0857,-0.162,358,4296,0.682,8,6,0,0.0,1,0,12,0,75.18,0,42.96,105.67,-73.44999999999999,0.0909,1
CC-10912,55,Gold,36,114272,31837,0.0842,0.2518,1347,16164,1.1765,8,27,0,0.0,1,0,12,0,323.28,95,242.46,76.04,99.77999999999997,0.0443,0
CC-10913,55,Standard,98,45492,6230,0.0623,-0.2395,195,2340,1.1113,8,3,0,0.0,1,2,12,0,40.95,0,23.4,61.41,-43.86,0.2109,1
CC-10914,51,Gold,95,63182,13798,0.0689,0.0418,478,5736,1.0034,8,12,0,0.0,1,0,5,0,114.72,95,86.04,50.81,72.86999999999998,0.0627,0
CC-10915,48,Standard,91,43067,5307,0.1166,0.0365,311,3732,0.8206,8,6,1,124.55,2,0,13,1,65.31,0,37.32,67.63,84.91000000000003,0.1949,0
CC-10916,59,Standard,62,51690,7980,0.0703,0.1532,282,3384,0.828,8,7,0,0.0,1,0,15,0,59.22,0,33.84,93.59,-68.21000000000001,0.0694,0
CC-10917,21,Black,28,285931,100000,0.1185,0.1882,5955,71460,0.8895,119,81,0,0.0,3,0,11,1,1786.5,495,2143.8,101.79,35.909999999999854,0.8858,1
CC-10918,45,Platinum,105,152835,49772,0.0801,-0.0406,2003,24036,0.5805,8,24,0,0.0,1,0,11,0,540.81,295,528.79,89.21,217.80999999999995,0.1411,0
CC-10919,63,Standard,74,60359,9465,0.0963,0.0596,458,5496,0.9382,27,8,0,0.0,2,0,11,1,96.18,0,54.96,98.16,-56.94,0.2162,1
CC-10920,58,Platinum,21,160370,46074,0.1025,0.2447,2374,28488,1.2176,8,39,0,0.0,3,0,13,0,640.98,295,626.74,138.79,170.45000000000005,0.0413,0
CC-10921,40,Gold,113,89216,18729,0.0478,-0.0298,450,5400,1.2129,8,9,0,0.0,3,1,14,0,108.0,95,81.0,122.76,-0.7599999999999909,0.0843,0
CC-10922,23,Platinum,108,75447,28537,0.0907,-0.18,1301,15612,0.8357,27,11,0,0.0,4,0,11,0,351.27,295,343.46,153.96,148.85000000000002,0.1299,0
CC-10923,71,Platinum,24,112565,37318,0.083,-0.0777,1556,18672,1.2692,8,22,0,0.0,0,1,9,0,420.12,295,410.78,53.01,251.33000000000004,0.0911,0
CC-10924,22,Standard,95,40447,6482,0.0694,-0.2157,226,2712,1.5218,27,4,1,90.55,3,0,11,0,47.46,0,27.12,99.9,10.98999999999998,0.0698,0
CC-10925,38,Standard,35,25000,4247,0.0469,0.0358,100,1200,0.8551,8,3,0,0.0,3,0,11,1,21.0,0,12.0,110.61,-101.61,0.1434,1
CC-10926,64,Standard,40,32520,5566,0.0558,0.1397,156,1872,1.1575,119,5,0,0.0,0,0,8,1,32.76,0,18.72,64.79,-50.75000000000001,0.8415,0
