customer_id,card_tier,LIMIT_BAL,avg_monthly_spend,predicted_churn_prob,rfm_segment,baseline_ltv,recommended_offer,offer_cost,expected_net_roi,roi_density
CC-8443,Gold,100000.0,85347.83,0.116561554,Loyal High Spenders,105109.47,No Offer (Low Risk),0.0,0.0,0.0
CC-8444,Standard,10000.0,9247.5,0.5862287,Dormant / Lost,2568.05,No Offer (Budget Exceeded),50.0,3156.48,63.1296
CC-8445,Black,320000.0,2190.5,0.08205547,Need Attention,3888.16,No Offer (Low Risk),0.0,0.0,0.0
CC-8446,Standard,50000.0,16522.83,0.23118156,Need Attention,27765.68,No Offer (Budget Exceeded),120.0,18769.09,156.4091
CC-8447,Gold,80000.0,16530.83,0.22641441,Dormant / Lost,30220.88,Fee Waiver,95.0,24717.89,260.1883
CC-8448,Standard,70000.0,25199.0,0.060421042,Loyal High Spenders,30665.62,No Offer (Low Risk),0.0,0.0,0.0
CC-8449,Black,700000.0,8755.33,0.057743143,Dormant / Lost,28012.88,No Offer (Low Risk),0.0,0.0,0.0
CC-8450,Black,360000.0,15524.0,0.037736237,Loyal High Spenders,16755.79,No Offer (Low Risk),0.0,0.0,0.0
CC-8451,Black,380000.0,140718.67,0.025614206,Loyal High Spenders,413283.51,No Offer (Low Risk),0.0,0.0,0.0
CC-8452,Standard,50000.0,23407.33,0.06676105,Dormant / Lost,50114.34,No Offer (Low Risk),0.0,0.0,0.0
CC-8453,Standard,20000.0,8714.5,0.5440181,Dormant / Lost,5858.89,No Offer (Budget Exceeded),50.0,7084.04,141.6808
CC-8454,Black,350000.0,228658.67,0.09008776,At-Risk High Value,444973.63,No Offer (Low Risk),0.0,0.0,0.0
CC-8455,Gold,80000.0,4974.83,0.19740233,Dormant / Lost,1087.72,No Offer (Low Risk),0.0,0.0,0.0
CC-8456,Platinum,150000.0,127577.33,0.69452786,At-Risk High Value,45315.92,Fee Waiver,295.0,58893.72,199.6397
CC-8457,Black,300000.0,69080.83,0.022892779,At-Risk High Value,140326.39,No Offer (Low Risk),0.0,0.0,0.0
CC-8458,Black,400000.0,218884.67,0.110237785,At-Risk High Value,468733.82,No Offer (Low Risk),0.0,0.0,0.0
CC-8459,Platinum,250000.0,245186.17,0.16863962,Loyal High Spenders,245858.22,No Offer (Low Risk),0.0,0.0,0.0
CC-8460,Standard,50000.0,30848.17,0.17454877,Loyal High Spenders,35353.46,No Offer (Low Risk),0.0,0.0,0.0
CC-8461,Platinum,230000.0,18364.17,0.039851654,Loyal High Spenders,84113.41,No Offer (Low Risk),0.0,0.0,0.0
CC-8462,Gold,100000.0,47125.5,0.22618407,Loyal High Spenders,32948.67,Fee Waiver,95.0,26942.18,283.6019
CC-8463,Black,380000.0,1966.67,0.18879326,Need Attention,5012.58,No Offer (Low Risk),0.0,0.0,0.0
CC-8464,Platinum,260000.0,239478.83,0.10190699,At-Risk High Value,332217.77,No Offer (Low Risk),0.0,0.0,0.0
CC-8465,Black,470000.0,84312.33,0.0376075,Champions / Whales,179858.66,No Offer (Low Risk),0.0,0.0,0.0
CC-8466,Gold,80000.0,48045.33,0.08143727,Loyal High Spenders,63851.27,No Offer (Low Risk),0.0,0.0,0.0
CC-8467,Gold,140000.0,55183.83,0.054811276,At-Risk High Value,107918.43,No Offer (Low Risk),0.0,0.0,0.0
CC-8468,Gold,140000.0,68367.17,0.8471662,At-Risk High Value,16487.61,No Offer (Budget Exceeded),95.0,14828.43,156.0887
CC-8469,Standard,50000.0,34430.0,0.6609228,At-Risk High Value,13205.94,Fee Waiver,50.0,17073.08,341.4615
CC-8470,Platinum,180000.0,21074.67,0.15537292,Need Attention,18752.18,No Offer (Low Risk),0.0,0.0,0.0
CC-8471,Standard,30000.0,16099.5,0.73469913,Dormant / Lost,3792.11,No Offer (Budget Exceeded),50.0,4385.8,87.716
CC-8472,Standard,30000.0,23836.17,0.7297142,Dormant / Lost,4830.81,No Offer (Budget Exceeded),50.0,5675.0,113.5
CC-8473,Standard,50000.0,30384.5,0.11940149,Loyal High Spenders,28932.98,No Offer (Low Risk),0.0,0.0,0.0
CC-8474,Platinum,250000.0,26373.17,0.24098226,Dormant / Lost,31541.49,No Offer (Budget Exceeded),295.0,26506.07,89.8511
CC-8475,Black,310000.0,38173.5,0.049173888,Loyal High Spenders,80672.97,No Offer (Low Risk),0.0,0.0,0.0
CC-8476,Black,360000.0,310.0,0.23763682,Dormant / Lost,1368.93,No Offer (Budget Exceeded),120.0,824.3,6.8692
CC-8477,Standard,50000.0,23362.17,0.1147766,Loyal High Spenders,43794.67,No Offer (Low Risk),0.0,0.0,0.0
CC-8478,Black,480000.0,30356.5,0.048858378,Loyal High Spenders,119166.82,No Offer (Low Risk),0.0,0.0,0.0
CC-8479,Standard,50000.0,1155.5,0.15780704,Need Attention,-59.46,No Offer (Low Risk),0.0,0.0,0.0
CC-8480,Platinum,160000.0,177.33,0.2330498,Dormant / Lost,723.5,No Offer (Budget Exceeded),120.0,374.21,3.1184
CC-8481,Gold,140000.0,6731.5,0.17345876,Need Attention,4912.95,No Offer (Low Risk),0.0,0.0,0.0
CC-8482,Black,310000.0,1490.67,0.11833539,Need Attention,2857.44,No Offer (Low Risk),0.0,0.0,0.0
CC-8483,Standard,30000.0,6966.33,0.11573302,Need Attention,736.98,No Offer (Low Risk),0.0,0.0,0.0
CC-8484,Standard,40000.0,14160.33,0.3742854,Dormant / Lost,4997.52,No Offer (Budget Exceeded),50.0,5213.31,104.2662
CC-8485,Gold,80000.0,64492.0,0.15198505,At-Risk High Value,72526.68,No Offer (Low Risk),0.0,0.0,0.0
CC-8486,Standard,30000.0,24134.17,0.122417584,Loyal High Spenders,23390.55,No Offer (Low Risk),0.0,0.0,0.0
CC-8487,Platinum,200000.0,66628.83,0.085132524,At-Risk High Value,90242.33,No Offer (Low Risk),0.0,0.0,0.0
CC-8488,Platinum,270000.0,93046.0,0.6062675,At-Risk High Value,39438.97,Fee Waiver,295.0,49487.78,167.7552
CC-8489,Platinum,180000.0,144247.67,0.06133908,Loyal High Spenders,254207.04,No Offer (Low Risk),0.0,0.0,0.0
CC-8490,Platinum,180000.0,187.17,0.18395056,Need Attention,922.17,No Offer (Low Risk),0.0,0.0,0.0
CC-8491,Standard,10000.0,4973.67,0.3655818,Need Attention,2024.71,No Offer (Budget Exceeded),50.0,2060.64,41.2128
CC-8492,Gold,120000.0,435.0,0.33761355,Dormant / Lost,162.47,No Offer (Budget Exceeded),95.0,68.43,0.7203
CC-8493,Standard,30000.0,24148.0,0.64793193,Dormant / Lost,6842.25,Fee Waiver,50.0,8768.44,175.3688
CC-8494,Black,300000.0,1803.5,0.11510476,Dormant / Lost,2981.9,No Offer (Low Risk),0.0,0.0,0.0
CC-8495,Standard,50000.0,5508.67,0.7665306,Dormant / Lost,1128.59,No Offer (Budget Exceeded),50.0,1169.28,23.3856
CC-8496,Platinum,150000.0,1424.5,0.20768574,Need Attention,1147.96,No Offer (Budget Exceeded),120.0,618.57,5.1547
CC-8497,Black,300000.0,495.83,0.2876361,Dormant / Lost,1685.86,No Offer (Budget Exceeded),120.0,1153.74,9.6145
CC-8498,Standard,50000.0,35722.0,0.1554495,Loyal High Spenders,37867.99,No Offer (Low Risk),0.0,0.0,0.0
CC-8499,Standard,10000.0,11174.33,0.2109465,Need Attention,5604.47,No Offer (Budget Exceeded),120.0,3515.79,29.2982
CC-8500,Platinum,260000.0,189.0,0.20351571,Need Attention,863.25,No Offer (Budget Exceeded),295.0,371.91,1.2607
CC-8501,Black,400000.0,333360.5,0.19637707,Champions / Whales,140343.72,No Offer (Low Risk),0.0,0.0,0.0
CC-8502,Standard,50000.0,18377.5,0.070979595,Loyal High Spenders,30577.51,No Offer (Low Risk),0.0,0.0,0.0
CC-8503,Standard,50000.0,39909.83,0.55421615,At-Risk High Value,15687.15,Fee Waiver,50.0,19173.19,383.4637
CC-8504,Platinum,280000.0,11193.33,0.0841374,Need Attention,10387.03,No Offer (Low Risk),0.0,0.0,0.0
CC-8505,Standard,10000.0,8213.83,0.1727249,Dormant / Lost,7361.81,No Offer (Low Risk),0.0,0.0,0.0
CC-8506,Gold,80000.0,73876.33,0.36961153,At-Risk High Value,37500.57,Fee Waiver,95.0,39184.99,412.4735
CC-8507,Platinum,150000.0,1198.17,0.16955777,Need Attention,1308.96,No Offer (Low Risk),0.0,0.0,0.0
CC-8508,Standard,20000.0,18729.67,0.46366608,Dormant / Lost,6569.79,No Offer (Budget Exceeded),50.0,7499.19,149.9838
CC-8509,Standard,50000.0,0.0,0.3307714,Dormant / Lost,-162.5,No Offer (Low Risk),0.0,0.0,0.0
CC-8510,Platinum,170000.0,453.83,0.25827235,Dormant / Lost,742.01,No Offer (Budget Exceeded),120.0,413.16,3.443
CC-8511,Gold,130000.0,61458.17,0.06184144,At-Risk High Value,111563.7,No Offer (Low Risk),0.0,0.0,0.0
CC-8512,Standard,50000.0,5603.0,0.16265598,Need Attention,1343.93,No Offer (Low Risk),0.0,0.0,0.0
CC-8513,Standard,50000.0,10149.0,0.276002,Dormant / Lost,9090.56,No Offer (Budget Exceeded),50.0,8245.29,164.9058
CC-8514,Platinum,180000.0,72595.17,0.10993974,Loyal High Spenders,141121.69,No Offer (Low Risk),0.0,0.0,0.0
CC-8515,Standard,20000.0,15054.0,0.40408042,Need Attention,4391.01,No Offer (Budget Exceeded),50.0,4727.02,94.5404
CC-8516,Black,410000.0,44644.67,0.03250289,Loyal High Spenders,116641.98,No Offer (Low Risk),0.0,0.0,0.0
CC-8517,Standard,50000.0,28886.67,0.13751426,Loyal High Spenders,23672.68,No Offer (Low Risk),0.0,0.0,0.0
CC-8518,Platinum,270000.0,7650.0,0.043711305,Need Attention,6495.66,No Offer (Low Risk),0.0,0.0,0.0
CC-8519,Gold,80000.0,4728.0,0.11760265,Need Attention,4766.3,No Offer (Low Risk),0.0,0.0,0.0
CC-8520,Gold,140000.0,91043.33,0.09972965,Champions / Whales,144661.55,No Offer (Low Risk),0.0,0.0,0.0
CC-8521,Standard,60000.0,42627.5,0.7629844,At-Risk High Value,9749.83,Fee Waiver,50.0,10573.7,211.474
CC-8522,Platinum,180000.0,168196.83,0.6041952,At-Risk High Value,68363.47,Fee Waiver,295.0,85903.73,291.1991
CC-8523,Black,320000.0,0.0,0.35326767,Need Attention,981.76,No Offer (Budget Exceeded),495.0,513.01,1.0364
CC-8524,Standard,40000.0,6660.67,0.808384,Dormant / Lost,1172.61,No Offer (Budget Exceeded),50.0,1101.16,22.0232
CC-8525,Black,380000.0,31577.5,0.030631306,At-Risk High Value,89906.63,No Offer (Low Risk),0.0,0.0,0.0
CC-8526,Platinum,150000.0,136676.67,0.35284525,At-Risk High Value,77499.1,Fee Waiver,295.0,79233.88,268.5894
CC-8527,Gold,110000.0,49557.0,0.07195631,Loyal High Spenders,84119.04,No Offer (Low Risk),0.0,0.0,0.0
CC-8528,Gold,110000.0,69680.17,0.13448818,Loyal High Spenders,101987.78,No Offer (Low Risk),0.0,0.0,0.0
CC-8529,Gold,100000.0,40043.33,0.04437958,Loyal High Spenders,74064.49,No Offer (Low Risk),0.0,0.0,0.0
CC-8530,Platinum,240000.0,17026.0,0.049326822,Need Attention,26251.55,No Offer (Low Risk),0.0,0.0,0.0
CC-8531,Standard,50000.0,27652.5,0.10737567,Loyal High Spenders,30541.05,No Offer (Low Risk),0.0,0.0,0.0
CC-8532,Standard,50000.0,22940.0,0.113148525,Need Attention,25921.83,No Offer (Low Risk),0.0,0.0,0.0
CC-8533,Platinum,200000.0,130175.33,0.3362494,At-Risk High Value,111588.42,Fee Waiver,295.0,111741.86,378.786
CC-8534,Gold,80000.0,12385.5,0.17921135,Dormant / Lost,2812.96,No Offer (Low Risk),0.0,0.0,0.0
CC-8535,Standard,40000.0,32570.0,0.642186,At-Risk High Value,9581.61,Fee Waiver,50.0,12265.26,245.3052
CC-8536,Platinum,250000.0,1387.67,0.12128576,Dormant / Lost,1581.17,No Offer (Low Risk),0.0,0.0,0.0
CC-8537,Platinum,230000.0,55910.33,0.033698265,At-Risk High Value,132581.45,No Offer (Low Risk),0.0,0.0,0.0
CC-8538,Standard,30000.0,8190.5,0.7908162,Dormant / Lost,1692.08,No Offer (Budget Exceeded),50.0,1677.33,33.5466
CC-8539,Gold,80000.0,68194.67,0.08304374,Loyal High Spenders,94440.6,No Offer (Low Risk),0.0,0.0,0.0
CC-8540,Gold,100000.0,5783.83,0.22148935,Need Attention,2182.44,No Offer (Budget Exceeded),95.0,1674.94,17.6309
CC-8541,Platinum,230000.0,31210.17,0.06369331,Need Attention,78293.0,No Offer (Low Risk),0.0,0.0,0.0
CC-8542,Black,490000.0,5975.5,0.053310856,Need Attention,28578.28,No Offer (Low Risk),0.0,0.0,0.0
CC-8543,Standard,30000.0,24775.83,0.6575914,Dormant / Lost,6811.2,Fee Waiver,50.0,8768.06,175.3612
CC-8544,Standard,40000.0,35622.33,0.18598345,Loyal High Spenders,25090.23,No Offer (Low Risk),0.0,0.0,0.0
CC-8545,Black,450000.0,307.33,0.16874468,Dormant / Lost,1793.08,No Offer (Low Risk),0.0,0.0,0.0
CC-8546,Standard,50000.0,31075.67,0.68373686,Dormant / Lost,12247.18,Fee Waiver,50.0,15991.49,319.8297
CC-8547,Standard,20000.0,18426.0,0.3789071,Dormant / Lost,8044.27,Fee Waiver,50.0,8467.08,169.3416
CC-8548,Platinum,260000.0,103132.17,0.049760606,At-Risk High Value,205488.62,No Offer (Low Risk),0.0,0.0,0.0
CC-8549,Standard,10000.0,2048.0,0.49614808,Need Attention,-21.07,No Offer (Low Risk),0.0,0.0,0.0
CC-8550,Black,500000.0,4311.5,0.18234234,Dormant / Lost,3408.56,No Offer (Low Risk),0.0,0.0,0.0
CC-8551,Standard,70000.0,30571.0,0.068135485,Loyal High Spenders,42244.92,No Offer (Low Risk),0.0,0.0,0.0
CC-8552,Gold,100000.0,1953.67,0.067222774,Dormant / Lost,4382.3,No Offer (Low Risk),0.0,0.0,0.0
CC-8553,Standard,50000.0,102.33,0.12964703,Need Attention,-204.36,No Offer (Low Risk),0.0,0.0,0.0
CC-8554,Black,400000.0,0.0,0.4360589,Need Attention,830.13,No Offer (Budget Exceeded),495.0,436.4,0.8816
CC-8555,Platinum,270000.0,51468.33,0.0561449,Loyal High Spenders,34907.51,No Offer (Low Risk),0.0,0.0,0.0
CC-8556,Platinum,260000.0,7754.0,0.14160903,Need Attention,6846.68,No Offer (Low Risk),0.0,0.0,0.0
CC-8557,Platinum,250000.0,38570.33,0.0345198,Loyal High Spenders,124805.64,No Offer (Low Risk),0.0,0.0,0.0
CC-8558,Black,360000.0,12617.67,0.037137117,Loyal High Spenders,51378.65,No Offer (Low Risk),0.0,0.0,0.0
CC-8559,Platinum,230000.0,100519.17,0.060182165,Loyal High Spenders,192972.86,No Offer (Low Risk),0.0,0.0,0.0
CC-8560,Gold,110000.0,56178.67,0.08474587,At-Risk High Value,100659.25,No Offer (Low Risk),0.0,0.0,0.0
CC-8561,Standard,50000.0,310.33,0.31128326,Need Attention,-98.93,No Offer (Low Risk),0.0,0.0,0.0
CC-8562,Gold,80000.0,42164.67,0.23935837,Loyal High Spenders,28431.07,Fee Waiver,95.0,23974.53,252.3634
CC-8563,Standard,10000.0,6864.67,0.39039093,Dormant / Lost,2041.31,No Offer (Budget Exceeded),1235.64,206.29,0.1669
CC-8564,Standard,20000.0,3412.33,0.58346564,Dormant / Lost,2747.31,No Offer (Budget Exceeded),50.0,3374.98,67.4996
CC-8565,Platinum,200000.0,4780.83,0.12608239,Need Attention,3655.61,No Offer (Low Risk),0.0,0.0,0.0
CC-8566,Platinum,180000.0,88460.33,0.052834757,Champions / Whales,163995.09,No Offer (Low Risk),0.0,0.0,0.0
CC-8567,Gold,120000.0,105215.0,0.083166525,Loyal High Spenders,139641.13,No Offer (Low Risk),0.0,0.0,0.0
CC-8568,Gold,80000.0,5857.33,0.1848056,Need Attention,5568.29,No Offer (Low Risk),0.0,0.0,0.0
CC-8569,Platinum,220000.0,4359.0,0.10513028,Need Attention,3106.85,No Offer (Low Risk),0.0,0.0,0.0
CC-8570,Black,360000.0,7917.83,0.082969345,Need Attention,15628.96,No Offer (Low Risk),0.0,0.0,0.0
CC-8571,Standard,50000.0,24667.83,0.120309666,Need Attention,43660.95,No Offer (Low Risk),0.0,0.0,0.0
CC-8572,Platinum,150000.0,15539.17,0.051031046,Loyal High Spenders,38806.13,No Offer (Low Risk),0.0,0.0,0.0
CC-8573,Standard,70000.0,53057.83,0.14300391,Loyal High Spenders,56463.66,No Offer (Low Risk),0.0,0.0,0.0
CC-8574,Standard,20000.0,10602.17,0.67602766,Dormant / Lost,2158.21,No Offer (Budget Exceeded),50.0,2767.38,55.3476
CC-8575,Platinum,150000.0,0.0,0.2976549,Dormant / Lost,565.82,No Offer (Budget Exceeded),120.0,314.12,2.6177
CC-8576,Standard,40000.0,0.0,0.36633065,Dormant / Lost,-150.11,No Offer (Low Risk),0.0,0.0,0.0
CC-8577,Platinum,170000.0,145135.5,0.24762331,Loyal High Spenders,106992.57,Fee Waiver,295.0,91959.65,311.7276
CC-8578,Platinum,220000.0,47649.67,0.74452823,At-Risk High Value,15584.93,No Offer (Budget Exceeded),295.0,17481.21,59.2583
CC-8579,Gold,110000.0,54807.5,0.2452374,Loyal High Spenders,66451.06,Fee Waiver,95.0,56905.53,599.0055
CC-8580,Standard,30000.0,34426.5,0.22941367,Loyal High Spenders,18931.97,No Offer (Budget Exceeded),120.0,12709.33,105.9111
CC-8581,Platinum,230000.0,139680.17,0.04942958,Champions / Whales,321152.34,No Offer (Low Risk),0.0,0.0,0.0
CC-8582,Platinum,270000.0,5106.67,0.088797234,Need Attention,14620.87,No Offer (Low Risk),0.0,0.0,0.0
CC-8583,Black,360000.0,251797.33,0.6875557,At-Risk High Value,105435.44,Fee Waiver,495.0,137831.85,278.4482
CC-8584,Platinum,180000.0,176853.67,0.23238166,Loyal High Spenders,140203.49,Fee Waiver,295.0,116492.35,394.8893
CC-8585,Black,360000.0,1368.17,0.26177233,Dormant / Lost,1628.59,No Offer (Budget Exceeded),120.0,1057.77,8.8147
CC-8586,Platinum,280000.0,192983.83,0.15110378,Loyal High Spenders,263070.59,No Offer (Low Risk),0.0,0.0,0.0
CC-8587,Platinum,170000.0,58977.67,0.048547596,At-Risk High Value,103979.94,No Offer (Low Risk),0.0,0.0,0.0
CC-8588,Standard,50000.0,32241.5,0.11925545,At-Risk High Value,43679.87,No Offer (Low Risk),0.0,0.0,0.0
CC-8589,Platinum,160000.0,458.33,0.31225717,Need Attention,694.35,No Offer (Budget Exceeded),295.0,378.37,1.2826
CC-8590,Platinum,160000.0,123.5,0.16516314,Need Attention,965.86,No Offer (Low Risk),0.0,0.0,0.0
CC-8591,Platinum,160000.0,124252.5,0.12007708,Champions / Whales,177450.01,No Offer (Low Risk),0.0,0.0,0.0
CC-8592,Standard,50000.0,35490.83,0.47931617,At-Risk High Value,30981.04,Fee Waiver,50.0,35998.29,719.9657
CC-8593,Standard,50000.0,26996.0,0.6549075,Dormant / Lost,13136.95,Fee Waiver,50.0,16936.53,338.7305
CC-8594,Platinum,180000.0,35091.83,0.07052811,Loyal High Spenders,126869.05,No Offer (Low Risk),0.0,0.0,0.0
CC-8595,Platinum,210000.0,0.0,0.34825385,Need Attention,546.57,No Offer (Budget Exceeded),295.0,262.59,0.8901
CC-8596,Standard,20000.0,7016.17,0.530072,Dormant / Lost,6286.22,No Offer (Budget Exceeded),50.0,7535.66,150.7132
CC-8597,Black,570000.0,4109.5,0.07747673,Need Attention,5285.99,No Offer (Low Risk),0.0,0.0,0.0
CC-8598,Platinum,280000.0,2669.5,0.10473537,Need Attention,2370.13,No Offer (Low Risk),0.0,0.0,0.0
CC-8599,Standard,50000.0,29903.0,0.3287801,Dormant / Lost,22649.58,Fee Waiver,50.0,22455.73,449.1145
CC-8600,Standard,20000.0,21627.17,0.5412568,Dormant / Lost,5475.97,No Offer (Budget Exceeded),50.0,6606.09,132.1218
CC-8601,Standard,30000.0,13002.33,0.31830943,Need Attention,4750.19,No Offer (Budget Exceeded),50.0,4598.92,91.9784
CC-8602,Platinum,240000.0,220922.5,0.17012233,Champions / Whales,223103.18,No Offer (Low Risk),0.0,0.0,0.0
CC-8603,Standard,30000.0,28191.83,0.72712255,Dormant / Lost,6480.02,No Offer (Budget Exceeded),50.0,7682.26,153.6452
CC-8604,Gold,90000.0,28903.0,0.071529426,Dormant / Lost,40254.67,No Offer (Low Risk),0.0,0.0,0.0
CC-8605,Standard,60000.0,34847.33,0.12309789,Loyal High Spenders,50126.25,No Offer (Low Risk),0.0,0.0,0.0
CC-8606,Black,500000.0,78491.67,0.047501404,Loyal High Spenders,315515.64,No Offer (Low Risk),0.0,0.0,0.0
CC-8607,Standard,70000.0,51717.67,0.17509484,At-Risk High Value,49281.95,No Offer (Low Risk),0.0,0.0,0.0
CC-8608,Gold,140000.0,33205.0,0.69592166,At-Risk High Value,9269.53,No Offer (Budget Exceeded),95.0,11963.48,125.9314
CC-8609,Standard,30000.0,29393.17,0.62821454,Dormant / Lost,8916.44,Fee Waiver,50.0,11332.36,226.6472
CC-8610,Gold,140000.0,83139.0,0.10196346,Loyal High Spenders,94721.19,No Offer (Low Risk),0.0,0.0,0.0
CC-8611,Platinum,290000.0,0.0,0.34522185,Need Attention,550.29,No Offer (Budget Exceeded),295.0,264.18,0.8955
CC-8612,Black,360000.0,0.0,0.39412165,Need Attention,900.59,No Offer (Budget Exceeded),495.0,474.61,0.9588
CC-8613,Standard,30000.0,30254.5,0.2755879,Dormant / Lost,16151.85,Fee Waiver,50.0,14677.57,293.5513
CC-8614,Platinum,170000.0,752.17,0.19624074,Need Attention,1055.56,No Offer (Low Risk),0.0,0.0,0.0
CC-8615,Platinum,290000.0,2642.33,0.11921935,Need Attention,3893.04,No Offer (Low Risk),0.0,0.0,0.0
CC-8616,Platinum,270000.0,7189.0,0.13900504,Dormant / Lost,3564.82,No Offer (Low Risk),0.0,0.0,0.0
CC-8617,Platinum,200000.0,1045.67,0.16770679,Dormant / Lost,1266.72,No Offer (Low Risk),0.0,0.0,0.0
CC-8618,Gold,140000.0,341.0,0.27171007,Need Attention,176.1,No Offer (Budget Exceeded),95.0,64.42,0.6781
CC-8619,Platinum,230000.0,2497.67,0.08308221,Dormant / Lost,2566.01,No Offer (Low Risk),0.0,0.0,0.0
CC-8620,Gold,80000.0,37551.5,0.11745556,Loyal High Spenders,74192.68,No Offer (Low Risk),0.0,0.0,0.0
CC-8621,Black,350000.0,218436.17,0.09908014,Champions / Whales,342541.65,No Offer (Low Risk),0.0,0.0,0.0
CC-8622,Standard,50000.0,39109.83,0.16421591,Loyal High Spenders,39080.88,No Offer (Low Risk),0.0,0.0,0.0
CC-8623,Standard,50000.0,39909.83,0.1578125,Loyal High Spenders,39439.48,No Offer (Low Risk),0.0,0.0,0.0
CC-8624,Black,390000.0,0.0,0.30675313,Dormant / Lost,1044.86,No Offer (Budget Exceeded),120.0,692.36,5.7697
CC-8625,Gold,80000.0,50.0,0.26875442,Dormant / Lost,75.93,No Offer (Low Risk),0.0,0.0,0.0
CC-8626,Platinum,150000.0,107885.33,0.04482891,Loyal High Spenders,102812.9,No Offer (Low Risk),0.0,0.0,0.0
CC-8627,Standard,10000.0,9463.0,0.37711146,Dormant / Lost,3507.59,No Offer (Budget Exceeded),50.0,3656.16,73.1232
CC-8628,Gold,100000.0,85635.17,0.33205867,At-Risk High Value,52594.04,Fee Waiver,95.0,52406.02,551.6423
CC-8629,Black,310000.0,61774.67,0.033919636,At-Risk High Value,124301.86,No Offer (Low Risk),0.0,0.0,0.0
CC-8630,Gold,80000.0,20587.67,0.07169737,Need Attention,56217.63,No Offer (Low Risk),0.0,0.0,0.0
CC-8631,Standard,40000.0,520.0,0.4827668,Dormant / Lost,113.25,No Offer (Budget Exceeded),50.0,82.13,1.6426
CC-8632,Platinum,180000.0,1528.33,0.09100705,Need Attention,3037.53,No Offer (Low Risk),0.0,0.0,0.0
CC-8633,Gold,100000.0,5217.17,0.5007426,Dormant / Lost,2986.02,No Offer (Budget Exceeded),95.0,3435.84,36.1667
CC-8634,Gold,140000.0,1383.83,0.09571546,Need Attention,654.16,No Offer (Low Risk),0.0,0.0,0.0
CC-8635,Platinum,230000.0,421.0,0.20463355,Need Attention,928.62,No Offer (Budget Exceeded),295.0,424.71,1.4397
CC-8636,Standard,20000.0,13300.33,0.6293962,Dormant / Lost,2897.81,No Offer (Budget Exceeded),50.0,3651.4,73.028
CC-8637,Gold,90000.0,23546.67,0.102056235,Need Attention,28044.47,No Offer (Low Risk),0.0,0.0,0.0
CC-8638,Standard,50000.0,29104.83,0.088166386,Need Attention,19971.9,No Offer (Low Risk),0.0,0.0,0.0
CC-8639,Standard,50000.0,22852.5,0.07869251,Need Attention,25904.16,No Offer (Low Risk),0.0,0.0,0.0
CC-8640,Standard,50000.0,38947.17,0.15759115,Loyal High Spenders,37132.18,No Offer (Low Risk),0.0,0.0,0.0
CC-8641,Platinum,200000.0,7463.83,0.08891548,Dormant / Lost,17601.2,No Offer (Low Risk),0.0,0.0,0.0
CC-8642,Standard,20000.0,19574.83,0.6290005,Dormant / Lost,5239.06,No Offer (Budget Exceeded),50.0,6640.59,132.8118
CC-8643,Black,400000.0,8718.67,0.07483435,Need Attention,8529.45,No Offer (Low Risk),0.0,0.0,0.0
CC-8644,Standard,20000.0,18901.17,0.13005821,Loyal High Spenders,16143.04,No Offer (Low Risk),0.0,0.0,0.0
CC-8645,Standard,40000.0,0.0,0.22988456,Dormant / Lost,-212.2,No Offer (Low Risk),0.0,0.0,0.0
CC-8646,Platinum,240000.0,138311.67,0.07121591,Champions / Whales,215278.65,No Offer (Low Risk),0.0,0.0,0.0
CC-8647,Platinum,240000.0,15873.83,0.057759307,Loyal High Spenders,10608.82,No Offer (Low Risk),0.0,0.0,0.0
CC-8648,Gold,80000.0,54401.67,0.11252972,Loyal High Spenders,75357.27,No Offer (Low Risk),0.0,0.0,0.0
CC-8649,Platinum,180000.0,123733.67,0.09169306,Loyal High Spenders,173696.38,No Offer (Low Risk),0.0,0.0,0.0
CC-8650,Standard,20000.0,6178.0,0.43882832,Need Attention,1542.94,No Offer (Budget Exceeded),50.0,1685.5,33.71
CC-8651,Standard,20000.0,19415.5,0.19877593,Loyal High Spenders,12907.16,No Offer (Low Risk),0.0,0.0,0.0
